,screen_name,statuses_count
58013,DaMontenegros,356.0
58030,PrestonMoriari1,11.0
58031,TheVeganRoadie,5203.0
58038,_Cheekaaa_,61852.0
58040,selenaazzz_,124011.0
58041,filthyboybino,40446.0
58045,jasonely,5068.0
58050,KenyaW268,113433.0
58052,quietcoochie,2633.0
58056,ChazTenenbaum,85461.0
58060,mager,29300.0
58067,CoachGesiak,764.0
58070,jeremyak,1699.0
58073,Valeriaangn,8908.0
58075,Anthony87599324,308.0
58080,JeronimoSpeaks,13911.0
58086,KariDee9,7972.0
58090,thatbigd33,33579.0
58092,LONG_LIVE_NIP,28922.0
58093,cantstopnow5,93.0
58096,johnwray,6849.0
58100,DLasocki,2244.0
58112,UrbanEmpAIRess,70233.0
58116,Katherine_Emm,15111.0
58121,missymanpants,17031.0
58124,berishabriana,942.0
58127,Cazalez312,510.0
58140,adelejoanna,14069.0
58144,rosiekeystrokes,1947.0
58146,suzyyogi,16878.0
58154,PhotosByGarbot,14667.0
58156,radstarr,29013.0
58162,mrmarchochmuth,1125.0
58169,liztaylor526,54579.0
58174,ifuthinkabtme,36062.0
58182,SexyOleksy,5301.0
58185,TimVirgin,2706.0
58188,PatchKelley,2439.0
58199,agaytan678,2455.0
58201,BrianSappRVT,4085.0
58205,ORourkeJr,1019.0
58209,jordynblack07,10482.0
58215,JEthos,4681.0
58218,JoChopra,6221.0
58220,FreewayMarko,28874.0
58235,valeria_985,11236.0
58237,bioncefoxx,14095.0
58241,jaaybreezy,35978.0
58245,rmsteans,2530.0
58260,webbhillary,18595.0
58264,MarlaSaret,3002.0
58275,DanBreault,2259.0
58276,shetroll,8399.0
58279,foremanlegend25,5272.0
58296,styledbymjonesy,15898.0
58306,BRy509,3596.0
58310,mattcdickson,3417.0
58314,mbross44,43543.0
58320,JoshuaKoonce,5203.0
58330,samsadistic,18482.0
58335,MichaelMEdwards,3052.0
58340,LicenseToGill,22871.0
58344,real_steve_ward,2873.0
58345,AliLawrence,26064.0
58346,Bridgettttt19,14933.0
58363,_stealyourfate_,424.0
58364,MissMccoy7,43.0
58369,Qui510,10680.0
58370,AerronRellora,3573.0
58377,dmaley13,1884.0
58378,JusticeNMercy,10101.0
58379,hellobesu,44648.0
58387,katastrophi91,1728.0
58398,HDUB2012,5542.0
58403,dirrty862,100965.0
58415,PruettDave,1303.0
58416,presfairMSW,11369.0
58419,SoChiSince81,13350.0
58421,tommyk84,595.0
58432,yimce,2555.0
58444,luke3elmer,2508.0
58447,msmarypryor,72086.0
58448,iRussell21,1446.0
58449,TheSwearwolves,1251.0
58451,ladybossblogger,9491.0
58454,SonicAlligatour,2666.0
58461,StevoDaBear,9769.0
58471,ayssaarevalo,8383.0
58476,_jascamillex,2145.0
58477,pjperdaems,10159.0
58479,Ronster0Monster,192.0
58480,Laurenmorelll,3075.0
58482,XavierPcott,196.0
58484,The_Vidette,13725.0
58489,minter,53359.0
58492,jamesmcl0828,1762.0
58498,WesternPub,28934.0
58499,BhavikModi_42,1513.0
58501,KeithWestman,2751.0
58502,jocelean_,6917.0
58503,michaeltooley,1987.0
58505,banduki,760.0
58512,RickRamosBoxing,2706.0
58513,MccalisterChase,5034.0
58515,KHALLLLA,5488.0
58516,dclay1889,480.0
58517,RyanNDanker,1984.0
58522,bbykendyl,2247.0
58525,sunnysenchan,18778.0
58530,legalB71,3530.0
58536,smgddddd,53190.0
58539,_FinallyRichh,10321.0
58540,virgohermit,34047.0
58543,Cheeky___Monkey,19295.0
58544,_karmacap,1539.0
58547,thebestfreund,3334.0
58549,studiodog,31182.0
58551,meshalsa_,3071.0
58552,andrewwkaufman,11284.0
58554,AnthonyMKreis,73397.0
58559,rob_jacobsen,361.0
58561,MillardSusie,2853.0
58565,CaseyKimberly,14957.0
58570,_swaguilera,853.0
58572,Ray_Roman,18415.0
58578,SENSlBLE,9078.0
58582,CodyNieset,21496.0
58592,XAldanaReyes,4812.0
58597,tyb_mj,1235.0
58606,theGREATdanny94,20206.0
58608,nickmaybury,6555.0
58617,CaseyBoyle32,17062.0
58621,big_head_tweets,1041.0
58625,JMattMke,27944.0
58642,nsoccaaa21,907.0
58644,jorybleu,3713.0
58654,EPCaressi,28768.0
58656,TatianaInMedia,2240.0
58665,e_rav24,39491.0
58685,kaleighhhG,2813.0
58686,AlexanderRyll,7260.0
58688,RunCoachTripp,3567.0
58690,B_Kling,13971.0
58691,NephRodby,8105.0
58693,MDepel,1176.0
58695,jodymuscle,324.0
58697,egdodanaid,784.0
58698,rcameron512,256.0
58705,laflykickz,3476.0
58706,_armando_roman,8264.0
58707,agolod13,6095.0
58715,TinarMarie,6200.0
58717,dspringfield,12508.0
58722,_chrismiller_,3070.0
58725,WillardOfOdds,39715.0
58728,bigkidslam,483.0
58729,HIGHn00n1,35386.0
58732,twitwitwho,2288.0
58735,iamwesleyadams,28852.0
58736,zac_lemieux,12222.0
58745,alinalovexoxo,3469.0
58747,laurenxstubbs,15975.0
58748,MikeZiemer,33247.0
58759,BearsGrl80,33207.0
58761,goyardglizzo,321.0
58763,kayjayesssingh,1472.0
58769,CanaanCox,2798.0
58770,lionessamanda,13493.0
58772,Sheena_Marie3,33848.0
58776,brialegit,20680.0
58777,Designerniquee,12349.0
58784,lilayleb,711.0
58785,iamlegend2,6507.0
58791,panparnpaan,115132.0
58792,DeepNational,597.0
58799,CtryGrlCitySwrl,49.0
58806,AceFulla,8131.0
58807,jeffderringer,4459.0
58820,RMB2,2720.0
58825,LilWaldie3000,23412.0
58828,ParkSwish3,15790.0
58834,_LovelyShauntay,1309.0
58839,izzzaaaay,10877.0
58840,liamazari,699.0
58842,Zar_barr,28100.0
58843,CoreyRHolloway,3884.0
58847,KiracofeLillian,6.0
58848,fckNFantastic_,196584.0
58851,lizzyborden42,3575.0
58858,DJLILJOHNUSA,1166.0
58866,weedlejuice,30518.0
58875,TessaViolet,47711.0
58877,FAZED0UT,47069.0
58880,CiaraaaLaShay,112935.0
58881,AliyaPargeon,2568.0
58882,squirtlesquad87,495.0
58885,blefever10,2554.0
58887,caitlingomez,2222.0
58889,A_GirlNamedBRI,46189.0
58899,1Stefan_,17617.0
58901,slsamlynch,37950.0
58902,RosaleeAllard,418.0
58905,JDLeeComics,425.0
58906,jbontrager78,6061.0
58911,neatpotatoes,26361.0
58914,AlamoArii,228.0
58916,KimGrinerHeinz,498.0
58919,mariagarcia830,6940.0
58920,_Razo_,6856.0
58935,pardonmemichael,1281.0
58936,kataleidoscope,22932.0
58938,TrixiB614,3811.0
58949,PierreAEvans,31974.0
58952,guard_uno,36355.0
58957,grasstoad,2515.0
58958,Dittentholer3,7589.0
58961,tricey291,2126.0
58980,peytoncodylynch,12062.0
58981,justinrklein,33704.0
58982,Jim23Yesterday1,44.0
58985,yessemeg,5969.0
58994,grahamelliot,43490.0
58995,wandabryant,2927.0
58998,yosoybromero,62658.0
59005,nieto312_,14322.0
59008,ZAI_101,4230.0
59014,manuel_elmo1593,153.0
59016,_ASAPjenn_,23876.0
59021,marzbrewing,2499.0
59027,Bensmommy821,55.0
59029,AttackA10,5484.0
59034,1978pittfan,20055.0
59044,k_mejiaz9,722.0
59049,JasonmartinezM,1330.0
59051,marianya,4524.0
59056,JeffroRadio,37878.0
59059,4chChubz,8261.0
59060,Holy_Ghost01,138534.0
59062,OutWestdude,23938.0
59063,beckyrico93,1091.0
59068,EricZorn,777.0
59070,V_MO214,97862.0
59071,_haleykk_,25195.0
59078,MikeBarzacchini,38134.0
59082,KocaineKastle,122646.0
59083,eceilhan,9344.0
59088,Andy_R_Watts,209.0
59089,Cre8tiveLib,1703.0
59090,QuieroTacoBelle,21382.0
59097,MrContreras4,99.0
59099,BenjaminBerken,14885.0
59100,RickeyNoSmiley,3141.0
59115,davidnelson34,4561.0
59116,HeatedLola,376.0
59118,Jesswhycaaa,15347.0
59119,nacholira,103328.0
59124,JazzieRomano,7361.0
59132,CHRISSHROM,4565.0
59133,caleb_crothers,4862.0
59134,jchait50,2121.0
59138,therealkpeezy,53565.0
59139,Bashido,9586.0
59145,_xodg,13234.0
59146,maanewjersey,789.0
59153,HeeyPams,21909.0
59157,Frankjcarey,209.0
59158,CS47s,761.0
59161,nikkstoribio11,27848.0
59164,shitstafer,4905.0
59167,lovethemangels,2904.0
59179,elektronikteck,572.0
59184,Max_Kerman,3728.0
59195,trinitypenn1,128.0
59199,etavarez20,7231.0
59200,constantingm,627.0
59202,arsduo,28414.0
59210,GettingRossy,4506.0
59211,FefeMonroe,15892.0
59212,itsgoody_,2282.0
59214,alishaina16,10697.0
59215,itzdeanqelo,6392.0
59218,Eli_PerSources,4526.0
59219,drew_in_chicago,30526.0
59222,crazyreesie,4855.0
59223,Livi_is_here,2849.0
59232,BabyDee412,72931.0
59236,huge11uncutdick,30.0
59239,keirstinyo,5860.0
59240,notnutmeg_,2528.0
59243,LoVeLy_LoRiE,19182.0
59245,KThunniebunny,1238.0
59248,kunoorojha,3796.0
59252,SonicOnAir,17440.0
59260,Sexualpredator,1111.0
59261,Pfagell,10810.0
59276,KILLvric,24230.0
59277,CommedesDomo,57426.0
59282,mmeanweather72,25.0
59284,1043JAMS,1011.0
59287,abgibson22,1531.0
59292,BlkRseKapri,97034.0
59294,RonRitell,3328.0
59296,iJmillz,5655.0
59297,AliMattaonair,3462.0
59300,Debonair_don1,18197.0
59309,Chitown_Kid_13,1214.0
59314,Caillougotchemo,3545.0
59317,BaltotwinOne,2665.0
59320,thewidowsweb17,1522.0
59321,DonovanVers,6348.0
59322,edysharmaine,6479.0
59326,mfs3168,5650.0
59329,OfficialiFeedz,1337.0
59330,KeelyxBridget,8061.0
59332,AskNagel,181.0
59333,jaylaxboo,1686.0
59352,ChuckT17,9823.0
59361,zamzow1,78.0
59370,KnTSportscards,515.0
59377,dylanjarrattt,2122.0
59379,ROBOTBARAN,2392.0
59383,bburrellproject,2646.0
59385,S_Sol96,2941.0
59392,michaelkudra,77911.0
59395,gregcorner,5024.0
59403,DJZell_,12757.0
59404,pierre_pierce,1061.0
59410,idalis_leon,15223.0
59412,dedfl0wwer,2780.0
59424,Theretha,2225.0
59425,HustleSimmons,186059.0
59430,KyiaBadd,4100.0
59437,Kee_Yaww_Nuh,84708.0
59438,kennedypastore,12888.0
59440,Jaybeanss,5026.0
59441,julietd,2586.0
59445,Flawlessbabyy,2398.0
59454,JenniferRaff,38580.0
59458,FReunification,94.0
59468,coalson,2352.0
59474,101WKQX,29798.0
59476,sweet16xno,1038.0
59477,DrWoods95,1729.0
59480,ronmoreau,5959.0
59482,mariforshort,11864.0
59488,TopAuthority39,2758.0
59500,djPC3,10156.0
59504,sunjuchethot,19714.0
59511,WesMcK88,4271.0
59512,V_Easy100,2552.0
59515,lafashionista74,276.0
59516,d_styen,24503.0
59518,CumbiaFc2,128.0
59519,G_Jacobs24,1429.0
59532,justinthebroom,1730.0
59543,antpepe,17597.0
59544,Sebuscape,5241.0
59551,lawraaa23,22717.0
59552,narryreality,82193.0
59556,bobbycore3,2108.0
59565,Georgana_,47089.0
59569,HoanDHuynh,85.0
59571,jr73,7056.0
59574,miahilll,17075.0
59579,MaryAnnHawley2,158.0
59584,DonElliganPhD,337.0
59594,Iam_Jetters,7722.0
59596,MURedskn,2649.0
59600,Pediaholic,2630.0
59612,lifeandlizdom,14834.0
59620,DaphneEvan,11230.0
59630,iansinderson,4421.0
59633,jsmoothis2cooll,8043.0
59636,embrcecreations,10069.0
59637,ofcorona,7189.0
59667,layonthebeech,911.0
59668,Tragic_Kev,46405.0
59673,TristanJoslin,97.0
59674,OutTheWay_E,117813.0
59678,markgeezy84,478.0
59680,me_0fficial,4225.0
59681,vivdaaaaanggirl,552.0
59685,PaszekKenna,4159.0
59696,Sampagnemami,40344.0
59709,Djohngo1,27735.0
59710,beautybutthole,22.0
59712,chitown_ruffin,5422.0
59714,erin_aurandt,46932.0
59717,hospitalitytou1,2226.0
59721,yagirlkrissyb,25921.0
59723,wills_trevor,5356.0
59728,773Robin,1539.0
59733,tacosdecanasta_,4628.0
59734,unaccompflyer,4557.0
59735,Dubinnnn,7501.0
59745,jordynedanielle,10042.0
59746,x__pinkk,9709.0
59749,KOUSXOXO,16694.0
59763,Maritu_,32440.0
59768,BangersOnlyB,22608.0
59770,senecameredith,1351.0
59777,TheOnlyTeeY,36738.0
59790,GrannyGoddamn,303.0
59792,Nopalito_Papi8,3727.0
59793,elizrife,4872.0
59796,SpockLover66,4299.0
59801,dfergink33,4847.0
59802,DesireMeDaishaa,82448.0
59807,Karmic_star,7671.0
59814,ILLRICK312,2294.0
59817,daddystosh,26283.0
59827,ChrisTrampy,3981.0
59830,keepingupwnia,76876.0
59839,gineycat,13513.0
59841,camrynjae2,26333.0
59845,PhilipRLeodoro,26618.0
59847,cottond13,16960.0
59855,davemaysjr,107.0
59862,RareRocky,8919.0
59863,finding4evanluv,1627.0
59865,nicoley812,6767.0
59866,IMjustEJ,10703.0
59898,DrewTangClan,14329.0
59900,alanandmario,64.0
59907,Katadhin,34687.0
59914,TonyFromCollege,10265.0
59915,AwGreen89,3897.0
59917,kurtkar,4598.0
59922,mostly_david,773.0
59923,TheyHateMeNow,9882.0
59931,MaShongwe,8084.0
59934,itsplutopia,3167.0
59942,Cxderr_02,15538.0
59950,TonyT_92,6635.0
59957,Hopheadjorge,3645.0
59963,rayshaunagray,39154.0
59966,CraticPR,2643.0
59968,JoshRaggs,54385.0
59977,Yaseg0,1045.0
59982,Mobot5000,2654.0
59990,__kyv,43676.0
59996,jaggerparallel,30233.0
60001,litinavr,1667.0
60003,arkellsmusic,32861.0
60004,chibrywilson,912.0
60007,churchdontstop,35788.0
60011,ChiILMama,26297.0
60013,ethandonnay,16.0
60014,Pharaoh_Brown,5962.0
60023,__daniiieee,16493.0
60025,kittykatya,61464.0
60030,JustINYOgirl,27727.0
60034,casablancadon,16949.0
60041,toridollaz,48269.0
60044,seshChrii,21369.0
60045,spkramer82,206.0
60047,brianita__,16683.0
60055,lisokei,3169.0
60058,rayyenkana,18673.0
60059,BertoMorales,2951.0
60063,ArtSmithApostle,3594.0
60066,Justinfilms,804.0
60068,SBILaura,5625.0
60073,ojennifer_,6662.0
60075,tocoolforulamos,10724.0
60077,DavidMarrero,2151.0
60081,DanteTheDon,52047.0
60092,WinnetkaHomes,1700.0
60095,TurnJbUpp,1298.0
60103,savannahhall13,1203.0
60107,petegerski,7298.0
60108,DemiGodReviews,94698.0
60109,AJ_Johnson95,14831.0
60122,actionhero,36607.0
60125,lrhfalsetto,8923.0
60127,Keystone80435,13165.0
60143,robert_bedore94,725.0
60151,sramirez410,3624.0
60157,millskills1,1160.0
60159,blitzkatie,7100.0
60160,bagelcreamcheez,325.0
60172,RachDrennan13,357.0
60177,michalobultra,11177.0
60179,tolenteasy,35346.0
60180,ohsochicago773,1845.0
60183,thekaddeem,60782.0
60184,mlweldon5,14567.0
60185,LadyMattress,238.0
60186,john_coster,34166.0
60210,GadgetMan4U,6942.0
60219,myndilove,21902.0
60221,andreascurlee,55.0
60228,ChiTownFooz,514.0
60233,jasmine_awadi,1711.0
60243,c0linssmith,79.0
60249,TimatixYT,5037.0
60250,IcemanAndSlider,16841.0
60257,Ehoo32,660.0
60259,John_Holmes10,171.0
60262,MoMuzik,21132.0
60265,chisoxchely,1127.0
60267,Thepilder,4086.0
60269,susandabovich13,3107.0
60271,kantobite,101500.0
60282,brycecr,27793.0
60283,ropop,3447.0
60285,almightytavo,6699.0
60290,MzMoCherry,604.0
60291,geersn,16261.0
60296,camifdezc,13731.0
60301,msmoseyrn,16473.0
60303,Raye96S,14230.0
60312,anjalipellegrin,622.0
60313,NTHNLQL,1048.0
60315,Ilmatic_1,3122.0
60316,thisisbrookeb,99306.0
60320,CNOtheCEO,10739.0
60322,zipparrotaylor,18372.0
60324,ADB110,78313.0
60329,lillyymonforte,6435.0
60333,awoloz,10197.0
60337,JBeannss,99184.0
60338,GWPEATZ,210.0
60356,TommyOnAir,691.0
60357,Hurri_Kane88,13886.0
60366,LexiLane,39955.0
60376,khalilrivers,8781.0
60389,SaraBee418,301.0
60404,nightshadezero,23629.0
60408,md_mcgrath,13307.0
60414,TheLuisFernando,12631.0
60419,Rachel_ayyj,741.0
60435,chocolithoney,53189.0
60436,bavol18,4269.0
60449,samcsch,5351.0
60452,amKrak,586.0
60454,viscadanny,19738.0
60456,jnovakowski38,10333.0
60467,chrisaharris216,739.0
60473,c_pen21,627.0
60476,Tris36962483,240.0
60479,ConnerCarlock,406.0
60486,JaeDeLaSoul,43804.0
60488,sooneryardape,2262.0
60489,Firby913,914.0
60491,cueslumber,5842.0
60498,heaveythesys,187.0
60501,madmage816,1047.0
60511,Shupette,75412.0
60512,LordKnadia,24150.0
60515,michelleftw,6243.0
60519,JenDurbent,1979.0
60547,panvocational,2116.0
60550,blackh3art___,168.0
60561,tnehoc,2143.0
60599,Donnaforgotta,10701.0
60602,migzknowsbest,13745.0
60605,2743Beast,361.0
60607,AliGuzik,29116.0
60619,sarah_aronson,13290.0
60620,urbanwildfire,12533.0
60621,poem_lust,6566.0
60627,rpnzlcpa,1359.0
60630,AyeshaQazi1,3918.0
60631,Djbossross6558,851.0
60642,greg_freg730,3727.0
60644,raschkec,137.0
60649,BookiesChicago,1011.0
60662,ella_shasserre,6311.0
60664,sarah__hellman,249.0
60666,WilHahn_,11466.0
60669,PupDiesel74,267.0
60671,elmundodemando,16407.0
60673,angelheart125,5720.0
60679,UnitedTacosUSA,3818.0
60682,Papa_Dawg_,4868.0
60690,marymartin3,8999.0
60692,cuddlepill_,1482.0
60693,AbuAnas,27703.0
60696,culturemee,2280.0
60702,sadclownesq,1119.0
60713,Timothy_Fitch,1132.0
60720,_SchoolBoyJ,89627.0
60722,BrianaSantiago,4680.0
60732,Jasonmpeterson,4927.0
60734,Pastors_3rdKid,23590.0
60735,RickCardis,1067.0
60748,corsley1947,7443.0
60750,AnthonyyVallone,2445.0
60756,jessicapricee,32395.0
60774,lilRockyMan,4105.0
60777,Savage_Senorita,12733.0
60778,hatelyn420,6952.0
60788,atrickstaa,19909.0
60790,kkinzziee,11739.0
60793,blakeducoing,448.0
60797,wordstern,16914.0
60800,dellalamb_bball,1874.0
60802,bloatedlesbian,24460.0
60804,1ANDoneJ,7762.0
60810,TylerDBrooke,16243.0
60812,charlieyj12,4808.0
60820,RawDawgRauy,24239.0
60828,Jim_ICE,36801.0
60833,joeysaidhey,2056.0
60842,ashley_aeva,1936.0
60844,60percentG,224.0
60847,_tonyrossi,6252.0
60850,macyjean_,34648.0
60851,justinjayrose,2665.0
60856,reliant246,489.0
60860,denpiwowar,87.0
60867,peetoooo,343.0
60869,Henry_Lansing,9761.0
60873,TheRealFakeSean,24311.0
60881,MonaAburmishan,11679.0
60882,JPavelec,2195.0
60895,kdalyyy,19925.0
60898,chilira,7750.0
60899,djrain13,5192.0
60900,Cub312,1922.0
60909,TxMulready,26473.0
60910,JayleeKraber,1944.0
60918,aadirip,505.0
60919,cantreadorwrite,49740.0
60922,ServantFagSeb,685.0
60932,alecmwilli,923.0
60933,GoldenJagi97,43440.0
60947,sugarbear522,1578.0
60955,Adry45374537,131.0
60957,cam_mosley400,26603.0
60959,AustinMG6ix,19669.0
60975,abonillaxo,1288.0
60977,spanagiotaros,5128.0
60982,Niko_J,12099.0
60984,plata_alexis,9093.0
60985,katastrophism,1739.0
60996,TheCreativeJC,34512.0
60998,KevEllo24,659.0
61000,subislam,1660.0
61001,MaryPiskie,156.0
61007,joeC000L,5330.0
61009,wavebadder,6643.0
61014,iPRthingss,15539.0
61018,calvin_33_,11403.0
61021,LilNello,108049.0
61023,SBu3me,12759.0
61029,RealDavidFaria,24498.0
61033,SamHouseholder,28233.0
61034,IAmJayy___,48631.0
61036,HaileyWilczak,1740.0
61038,amandasximd,2910.0
61039,AngelaKWaller,8345.0
61043,playgirlplussy,140876.0
61047,RecordsofaCrazy,2594.0
61056,_ymmaS_,25956.0
61061,c4tb0i,431.0
61064,alisaueno,38337.0
61072,suavesucia,8438.0
61074,jamesonroper,433.0
61075,pastorcraignd,634.0
61083,cnunez101,16080.0
61089,chido_38,4292.0
61094,PricelessPerfec,1289.0
61110,FelixxYoung,341.0
61112,loverboyell,955.0
61119,brigittekiepert,180.0
61124,Mateeeooo,31083.0
61128,Kim4Water,365.0
61131,ectabiel,89.0
61140,brettshilton,13816.0
61141,tmj_chi_retail,1409.0
61143,ImAnAutumn,7271.0
61146,Showtime_Perry,30473.0
61148,bgirlmystify,21106.0
61150,Zoar28,1045.0
61152,Rachel_Dagen,14815.0
61155,calvillo84,463.0
61158,FathomDj,79299.0
61162,jaclynblohm,13279.0
61165,D_Squirts,1350.0
61167,tombanter,846.0
61170,britbieneman,11086.0
61179,Stlscott319,3497.0
61182,emynugz,38883.0
61187,Chris10Bock,10647.0
61188,frvrislandgirl,25280.0
61190,BeBeZoey,1718.0
61194,lindswalker13,15930.0
61201,cloudwrangler,14473.0
61207,mattopsahl,9087.0
61217,PaaKwasiAkowuah,13410.0
61223,Eric_Beastista,23148.0
61225,SanyDelightBlog,3730.0
61226,Wee_Hall,6571.0
61228,ChiBoi_O2,167.0
61237,roxyosounds,6430.0
61240,MsKye2,9390.0
61242,najwilsonn,61353.0
61243,susyzavla,16433.0
61245,DarnishaOfficia,4659.0
61246,drvannostril,4409.0
61248,faintlyamused,13088.0
61249,RaulieGonzo,83785.0
61255,_renajahlovee,39439.0
61258,BlondeDante,717.0
61259,JamesLorentsen,141.0
61260,timmaytude,2552.0
61261,Coltsplumber,4216.0
61265,jordanhumphr3ys,21923.0
61271,_ashergal13,8001.0
61272,cystate11,8452.0
61275,JustPech,4483.0
61278,_blorp,9884.0
61283,MedicSober,292.0
61287,StrangerInPA,62450.0
61288,gocastpodcast,1320.0
61290,Minion_Of_Pugs,13603.0
61295,vincethecappie,12074.0
61299,mfdezsaynes,2240.0
61302,noah_trueblood,3107.0
61307,ats1025,3549.0
61311,cherhorowiz,29043.0
61314,TinaOwen,1187.0
61318,dabuffman,798.0
61321,kjweinmann,3662.0
61322,Laurennmarie17,9989.0
61323,kalliekbs,26520.0
61325,johnrooksjr,876.0
61326,r_crawford527,7823.0
61329,rezonedzach,7238.0
61349,gmoney1677,12324.0
61352,ecopper3,1438.0
61358,coonerinoo,17476.0
61362,Ladynv709,1623.0
61366,theRicMorgan,330.0
61368,noonrize,14498.0
61369,Carlmarq96,26032.0
61371,1foryou19forme,12941.0
61377,JackiePaige9,745.0
61378,NextLevelProAm,4929.0
61386,GregKolb00,401.0
61396,justaddwhisky_,4544.0
61399,momye_,11984.0
61401,WalterCalles,3520.0
61408,mattragas,6897.0
61412,NickGudeman,18243.0
61415,aamcg,2572.0
61421,PHoehnke,751.0
61422,Lina_Guerrero27,28524.0
61423,madirobbb,17671.0
61426,traciintheswamp,3257.0
61434,arlie14,4976.0
61436,_JayyMulaaaaa,73223.0
61437,eriksantiago50,1774.0
61452,jarrettadamson,52846.0
61453,maxkristoff1,1051.0
61481,jordannevinn,4687.0
61486,1andOnlyKamako,337.0
61494,simonedkey,41187.0
61499,ThatMaddHatter,4216.0
61506,Bobszilla,8324.0
61507,xo_tay22,59400.0
61510,bboothie,44327.0
61512,mikekaniaa,6481.0
61517,mannysqueezed,11169.0
61519,kaylalivyy,1495.0
61524,Tj_oleskie15,14016.0
61530,ohmy_sade,25219.0
61531,eqcox,12545.0
61533,Alexgraciaguy,128.0
61537,laurenoneil,10664.0
61545,pamamore,10817.0
61548,rocchild15,5397.0
61554,therunandgoaway,29562.0
61557,kdzwierzynski,307232.0
61567,weeabope,1831.0
61573,winterseyes,1986.0
61578,Bella_ZinGara,15876.0
61605,KasiaCh,8236.0
61608,citygirl312,5692.0
61613,steve_uhh,7508.0
61618,KylerMcGehee,3341.0
61620,curlyhead_gordo,347.0
61621,fingertapetyler,3182.0
61623,amandalopez1717,1117.0
61625,lauren__eck,19277.0
61627,taylorherrig,3438.0
61628,averysteinman,47276.0
61632,LexPunIntended,1059.0
61639,HeyMattrick,8173.0
61646,Lexi_Meyer44,3768.0
61657,hinklecolin,2715.0
61663,jkneil97,6276.0
61664,audresources,474.0
61674,carostrachan,4590.0
61679,esly_p,9542.0
61686,Sosababbbby,10924.0
61687,MollyGib,295.0
61690,livjoyceee,26963.0
61699,fonsooi1l,3406.0
61700,CeejMf300,7967.0
61701,WIMSummit,453.0
61708,mikaylastrunk,12374.0
61713,liquidpuddles,11250.0
61716,morga_n_,19038.0
61721,Geradio95,1666.0
61728,aantonides,8067.0
61729,mercedesjean_,31817.0
61731,jalcruzz,44340.0
61732,erica_naccarato,270.0
61742,chip311,558.0
61743,ArielClarissaa,5669.0
61747,_JordannWebb,2128.0
61751,sassysare,9202.0
61754,StayTrueSdot3,84533.0
61755,JoshTobolt,9895.0
61766,musicconoisseur,16299.0
61767,OmegaMcBride,5149.0
61770,PaulVPistol,2569.0
61796,OnAirJackson1,1616.0
61799,BeccaStaples19,5510.0
61800,__sarahseymour,44437.0
61802,melanied333,12577.0
61803,CardboardLord,4057.0
61804,WarrenCutz,24047.0
61805,westrivergirl,530.0
61807,ALDIofone,3414.0
61811,_cierradixon_,4185.0
61813,Justin_agema,289.0
61815,__lilahh,31476.0
61818,caleboak_,8316.0
61823,CDapogny,207.0
61824,RTBowtie,3284.0
61826,CROCIFYXILLING,68.0
61830,lo_rendubs,2440.0
61836,leonardrhodes_,204.0
61853,peytonkitty,8937.0
61857,baybradfurd,5322.0
61869,MsShanBo,56572.0
61871,DrewHelmholtz,2290.0
61873,vivithao,9819.0
61877,mlangmyer,4461.0
61887,phonehomeee,10331.0
61898,TKO4rmTheGo,67731.0
61901,manithdapplebum,33919.0
61903,NerdyShader,16349.0
61907,jmalacky,14696.0
61910,booboolafool,29028.0
61915,GarrettOfToday,2394.0
61921,djfive,24672.0
61926,NiiYouth,216513.0
61928,LilJay112,524.0
61929,dancastady,15594.0
61931,Joleeenh,15843.0
61940,PrazMaster,83751.0
61942,niffster_,29819.0
61949,MindyBankey,2662.0
61950,biancaa0218,6448.0
61956,B96Tyler,40264.0
61961,SteveBeland,1279.0
61972,rtsanicki,7474.0
61985,HolbrookViolet,1455.0
61989,ColinJankowski,3254.0
61997,AlAstro773,19583.0
62002,lawsonmfreeman,146.0
62004,eysteve_,16328.0
62006,HIGHm8tenance95,13277.0
62008,BAAM92,16804.0
62012,commieraejepsen,907.0
62015,_kayeangelique,2982.0
62021,alt_360radio,12186.0
62022,swbielec,1587.0
62023,beyondborderz,400.0
62025,ant3x_,11023.0
62030,SteveZikeli,7750.0
62037,E_Yeezy,537.0
62039,merchthxt_,33306.0
62040,keIseazy,199126.0
62045,Ljd_80,13511.0
62048,yarisb95,438.0
62052,zenrae_yap,38223.0
62055,traviss_bott,3051.0
62059,josephbenedit1,1682.0
62063,mikkyjwright,7520.0
62070,ashleycancome,15953.0
62077,RuchiKhan,4109.0
62079,almighty_Brell,300.0
62081,MicheleStitches,17570.0
62083,Jimmy_James1028,64119.0
62089,joanieleeds,2317.0
62097,daandarnell,8707.0
62099,Coochieking96,29406.0
62103,kelly_tara101,7424.0
62109,sarahmcleod_,7624.0
62110,50shadesof_hai,26397.0
62111,jadewitcherry,32458.0
62112,mrwalls71,15408.0
62115,KarenSoNice,12995.0
62118,Cancertarius,5513.0
62120,strittt,21295.0
62133,pileckis,3529.0
62134,itsashleycakes,48438.0
62135,KarlAlmaria,9561.0
62139,ashleyaevers,27866.0
62140,burnratthesteak,301.0
62142,C34Bu,1180.0
62150,somedaysforever,5269.0
62152,jazzycarrots,183.0
62171,DystopiaMatt,187.0
62175,JustineeLizz,11091.0
62177,AlejoP_Rock,1353.0
62179,emilynboyd1,1108.0
62188,getheMemo,33603.0
62198,TrentBryde,245.0
